2026-08-08 10:50:25.328 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-08 10:50:27.561 | INFO     | logger:setup_logger:99 | Logger initialised — console=DEBUG, file=DEBUG
2026-08-08 10:50:27.561 | INFO     | main:lifespan:51 | ============================================================
2026-08-08 10:50:27.562 | INFO     | main:lifespan:52 |   JARVIS AI Desktop Assistant — Starting Up
2026-08-08 10:50:27.564 | INFO     | main:lifespan:53 | ============================================================
2026-08-08 10:50:27.828 | INFO     | stt:__init__:81 | STTService created — model=small, device=auto, compute=int8
2026-08-08 10:50:27.832 | INFO     | manager:register_instance:21 | Service instance 'stt_service' registered
2026-08-08 10:50:27.834 | INFO     | main:lifespan:185 | ✓ STT service initialized (model: base)
2026-08-08 10:50:27.844 | INFO     | tts:__init__:36 | TTSService initialised — voice=en-US-GuyNeural, rate=+0%
2026-08-08 10:50:27.844 | INFO     | manager:register_instance:21 | Service instance 'tts_service' registered
2026-08-08 10:50:27.844 | INFO     | main:lifespan:197 | ✓ TTS service initialized (voice: en-GB-RyanNeural)
2026-08-08 10:50:27.852 | INFO     | wake_word:__init__:39 | WakeWordService created — threshold=0.35
2026-08-08 10:50:27.852 | INFO     | manager:register_instance:21 | Service instance 'wake_word_service' registered
2026-08-08 10:50:27.853 | INFO     | main:lifespan:215 | ✓ Wake word service initialized (model loading & background microphone listener starting)
2026-08-08 10:50:31.604 | INFO     | clap:_run_loop:140 | Clap listener active (mode=double, spike_ratio=11.40, gap=0.08–0.35s).
2026-08-08 10:50:31.606 | INFO     | clap:start:68 | ✓ Clap listener background thread started (mode=double).
2026-08-08 10:50:31.607 | INFO     | manager:register_instance:21 | Service instance 'clap_service' registered
2026-08-08 10:50:31.607 | INFO     | main:lifespan:238 | ✓ Clap service initialized and listening (with window restore callback)
2026-08-08 10:50:31.855 | INFO     | safety:__init__:250 | SafetyService initialised — confirm_dangerous=True, allow_terminal=True
2026-08-08 10:50:31.855 | INFO     | automation:__init__:191 | AutomationService initialised
2026-08-08 10:50:31.855 | INFO     | manager:register_instance:21 | Service instance 'automation_service' registered
2026-08-08 10:50:31.855 | INFO     | manager:register_instance:21 | Service instance 'automation' registered
2026-08-08 10:50:31.855 | INFO     | main:lifespan:251 | ✓ Automation service initialized
2026-08-08 10:50:31.858 | INFO     | uia_engine:__init__:27 | UIAEngine initialized (Win32 Accessibility Core Ready)
2026-08-08 10:50:31.858 | INFO     | manager:register_instance:21 | Service instance 'uia_engine' registered
2026-08-08 10:50:31.859 | INFO     | main:lifespan:262 | ✓ Win32 UIAEngine initialized and registered in ServiceManager
2026-08-08 10:50:31.865 | INFO     | workspace_intelligence:__init__:46 | WorkspaceIntelligenceService initialized (Habit Store: user_habits.json)
2026-08-08 10:50:31.866 | INFO     | manager:register_instance:21 | Service instance 'workspace_intelligence' registered
2026-08-08 10:50:31.866 | INFO     | main:lifespan:272 | ✓ WorkspaceIntelligenceService initialized (Project, Goal & Habit Engine Active)
2026-08-08 10:50:31.903 | WARNING  | screen:__init__:42 | Tesseract OCR not available: tesseract is not installed or it's not in your PATH. See README file for more information.. OCR features will be limited.
2026-08-08 10:50:34.671 | WARNING  | screen:__init__:51 | OpenAI client not available for vision: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2026-08-08 10:50:34.672 | INFO     | manager:register_instance:21 | Service instance 'screen_service' registered
2026-08-08 10:50:34.672 | INFO     | main:lifespan:283 | ✓ Screen service initialized
2026-08-08 10:50:34.679 | INFO     | vision_service:__init__:32 | VisionService initialized (Vision Cooldown Rate-Limiter Active)
2026-08-08 10:50:34.680 | INFO     | manager:register_instance:21 | Service instance 'vision_service' registered
2026-08-08 10:50:34.680 | INFO     | main:lifespan:293 | ✓ Vision service initialized
2026-08-08 10:50:34.682 | INFO     | desktop_automation:__init__:36 | DesktopAutomationService initialized. Workflows directory: data\workflows
2026-08-08 10:50:34.682 | INFO     | manager:register_instance:21 | Service instance 'desktop_automation_service' registered
2026-08-08 10:50:34.682 | INFO     | main:lifespan:305 | ✓ Desktop automation service initialized
2026-08-08 10:50:34.686 | INFO     | hand_control_service:__init__:31 | HandControlService initialized. Native win32api: True
2026-08-08 10:50:34.687 | INFO     | manager:register_instance:21 | Service instance 'hand_control_service' registered
2026-08-08 10:50:34.687 | INFO     | main:lifespan:317 | ✓ Hand control service initialized
2026-08-08 10:50:34.689 | INFO     | developer_assistant:__init__:21 | DeveloperAssistantService initialized
2026-08-08 10:50:34.689 | INFO     | manager:register_instance:21 | Service instance 'developer_assistant_service' registered
2026-08-08 10:50:34.689 | INFO     | main:lifespan:329 | ✓ Developer assistant service initialized
2026-08-08 10:50:34.696 | INFO     | self_development_service:__init__:35 | SelfDevelopmentService initialized. Safety level: 2
2026-08-08 10:50:34.697 | INFO     | manager:register_instance:21 | Service instance 'self_development_service' registered
2026-08-08 10:50:34.697 | INFO     | main:lifespan:340 | ✓ Self development service initialized
2026-08-08 10:50:34.706 | INFO     | research_agent:__init__:25 | ResearchAgentService initialized. Profile directory: data\browser_profile
2026-08-08 10:50:34.706 | INFO     | manager:register_instance:21 | Service instance 'research_service' registered
2026-08-08 10:50:34.707 | INFO     | main:lifespan:351 | ✓ Research agent service initialized
2026-08-08 10:50:34.716 | INFO     | voice_intelligence:__init__:24 | VoiceIntelligenceService initialized. Profiles file: data\speaker_profiles.json
2026-08-08 10:50:34.716 | INFO     | manager:register_instance:21 | Service instance 'voice_intelligence_service' registered
